2015-04-01 13:29:42.731,484,qshellarchos,200,OK,Thread Group 1-7,text,true,50047,10,10,442
2015-04-01 13:29:42.826,819,qshellarchos,200,OK,Thread Group 1-8,text,true,50022,10,10,468
2015-04-01 13:29:42.697,956,qshellarchos,200,OK,Thread Group 1-2,text,true,50024,10,10,426
2015-04-01 13:29:43.009,648,qshellarchos,200,OK,Thread Group 1-1,text,true,50032,10,10,527
2015-04-01 13:29:43.007,665,qshellarchos,200,OK,Thread Group 1-5,text,true,50008,10,10,515
2015-04-01 13:29:43.004,1051,qshellarchos,200,OK,Thread Group 1-4,text,true,50017,10,10,547
2015-04-01 13:29:43.216,865,qshellarchos,200,OK,Thread Group 1-7,text,true,50009,10,10,447
2015-04-01 13:29:43.657,688,qshellarchos,200,OK,Thread Group 1-1,text,true,50031,10,10,465
2015-04-01 13:29:43.654,700,qshellarchos,200,OK,Thread Group 1-2,text,true,50000,10,10,457
2015-04-01 13:29:43.672,911,qshellarchos,200,OK,Thread Group 1-5,text,true,50002,10,10,457
2015-04-01 13:29:43.646,1134,qshellarchos,200,OK,Thread Group 1-8,text,true,50024,10,10,442
2015-04-01 13:29:44.345,480,qshellarchos,200,OK,Thread Group 1-1,text,true,50047,10,10,446
2015-04-01 13:29:44.082,783,qshellarchos,200,OK,Thread Group 1-7,text,true,50045,10,10,488
2015-04-01 13:29:42.820,2079,qshellarchos,200,OK,Thread Group 1-6,text,true,50041,10,10,438
2015-04-01 13:29:44.056,848,qshellarchos,200,OK,Thread Group 1-4,text,true,50009,10,10,505
2015-04-01 13:29:42.812,2616,qshellarchos,200,OK,Thread Group 1-3,text,true,49994,10,10,432
2015-04-01 13:29:44.353,1420,qshellarchos,200,OK,Thread Group 1-2,text,true,50002,10,10,429
2015-04-01 13:29:44.780,1040,qshellarchos,200,OK,Thread Group 1-8,text,true,50032,10,10,701
2015-04-01 13:29:44.583,1289,qshellarchos,200,OK,Thread Group 1-5,text,true,49985,10,10,600
2015-04-01 13:29:44.825,1050,qshellarchos,200,OK,Thread Group 1-1,text,true,50017,10,10,890
2015-04-01 13:29:44.904,972,qshellarchos,200,OK,Thread Group 1-4,text,true,49978,10,10,858
2015-04-01 13:29:43.011,2870,qshellarchos,200,OK,Thread Group 1-9,text,true,50025,10,10,555
2015-04-01 13:29:44.864,1016,qshellarchos,200,OK,Thread Group 1-7,text,true,50007,10,10,893
2015-04-01 13:29:43.013,2968,qshellarchos,200,OK,Thread Group 1-10,text,true,50031,10,10,556
2015-04-01 13:29:44.898,1090,qshellarchos,200,OK,Thread Group 1-6,text,true,50010,10,10,862
2015-04-01 13:29:45.774,658,qshellarchos,200,OK,Thread Group 1-2,text,true,50048,10,10,494
2015-04-01 13:29:45.988,476,qshellarchos,200,OK,Thread Group 1-6,text,true,50022,10,10,446
2015-04-01 13:29:45.820,1079,qshellarchos,200,OK,Thread Group 1-8,text,true,50015,10,10,455
2015-04-01 13:29:45.875,1033,qshellarchos,200,OK,Thread Group 1-1,text,true,50009,10,10,469
2015-04-01 13:29:45.876,1057,qshellarchos,200,OK,Thread Group 1-4,text,true,50008,10,10,467
2015-04-01 13:29:45.873,1075,qshellarchos,200,OK,Thread Group 1-5,text,true,50016,10,10,502
2015-04-01 13:29:45.981,970,qshellarchos,200,OK,Thread Group 1-10,text,true,50047,10,10,482
2015-04-01 13:29:45.881,1074,qshellarchos,200,OK,Thread Group 1-9,text,true,50015,10,10,496
2015-04-01 13:29:46.433,673,qshellarchos,200,OK,Thread Group 1-2,text,true,50009,10,10,486
2015-04-01 13:29:46.465,1053,qshellarchos,200,OK,Thread Group 1-6,text,true,50002,10,10,460
2015-04-01 13:29:46.900,701,qshellarchos,200,OK,Thread Group 1-8,text,true,50024,10,10,457
2015-04-01 13:29:46.933,680,qshellarchos,200,OK,Thread Group 1-4,text,true,49992,10,10,532
2015-04-01 13:29:46.948,686,qshellarchos,200,OK,Thread Group 1-5,text,true,50055,10,10,518
2015-04-01 13:29:46.956,692,qshellarchos,200,OK,Thread Group 1-9,text,true,50021,10,10,540
2015-04-01 13:29:46.909,1164,qshellarchos,200,OK,Thread Group 1-1,text,true,50008,10,10,542
2015-04-01 13:29:46.952,1123,qshellarchos,200,OK,Thread Group 1-10,text,true,50017,10,10,548
2015-04-01 13:29:47.107,1009,qshellarchos,200,OK,Thread Group 1-2,text,true,50022,10,10,455
2015-04-01 13:29:45.881,2270,qshellarchos,200,OK,Thread Group 1-7,text,true,50009,10,10,1030
2015-04-01 13:29:45.427,2732,qshellarchos,200,OK,Thread Group 1-3,text,true,50034,10,10,450
2015-04-01 13:29:47.519,656,qshellarchos,200,OK,Thread Group 1-6,text,true,50022,10,10,566
2015-04-01 13:29:47.602,673,qshellarchos,200,OK,Thread Group 1-8,text,true,50007,10,10,486
2015-04-01 13:29:47.614,969,qshellarchos,200,OK,Thread Group 1-4,text,true,50024,10,10,500
2015-04-01 13:29:47.649,965,qshellarchos,200,OK,Thread Group 1-9,text,true,50076,10,10,485
2015-04-01 13:29:47.635,990,qshellarchos,200,OK,Thread Group 1-5,text,true,50024,10,10,497
2015-04-01 13:29:48.073,677,qshellarchos,200,OK,Thread Group 1-1,text,true,50009,10,10,512
2015-04-01 13:29:48.076,678,qshellarchos,200,OK,Thread Group 1-10,text,true,50040,10,10,510
2015-04-01 13:29:48.276,965,qshellarchos,200,OK,Thread Group 1-8,text,true,50023,10,10,440
2015-04-01 13:29:48.117,1128,qshellarchos,200,OK,Thread Group 1-2,text,true,50017,10,10,471
2015-04-01 13:29:48.176,1104,qshellarchos,200,OK,Thread Group 1-6,text,true,50001,10,10,450
2015-04-01 13:29:48.160,1129,qshellarchos,200,OK,Thread Group 1-3,text,true,50001,10,10,462
2015-04-01 13:29:48.615,687,qshellarchos,200,OK,Thread Group 1-9,text,true,50002,10,10,637
2015-04-01 13:29:48.626,683,qshellarchos,200,OK,Thread Group 1-5,text,true,50015,10,10,630
2015-04-01 13:29:48.151,1161,qshellarchos,200,OK,Thread Group 1-7,text,true,50024,10,10,465
2015-04-01 13:29:48.755,845,qshellarchos,200,OK,Thread Group 1-10,text,true,50008,10,10,511
2015-04-01 13:29:48.750,867,qshellarchos,200,OK,Thread Group 1-1,text,true,50016,10,10,513
2015-04-01 13:29:48.584,1214,qshellarchos,200,OK,Thread Group 1-4,text,true,50002,10,10,659
2015-04-01 13:29:49.242,684,qshellarchos,200,OK,Thread Group 1-8,text,true,50032,10,10,455
2015-04-01 13:29:49.302,1023,qshellarchos,200,OK,Thread Group 1-9,text,true,50046,10,10,460
2015-04-01 13:29:49.280,1051,qshellarchos,200,OK,Thread Group 1-6,text,true,50015,10,10,463
2015-04-01 13:29:49.246,1101,qshellarchos,200,OK,Thread Group 1-2,text,true,50010,10,10,441
2015-04-01 13:29:49.289,1082,qshellarchos,200,OK,Thread Group 1-3,text,true,50031,10,10,470
2015-04-01 13:29:49.309,1061,qshellarchos,200,OK,Thread Group 1-5,text,true,50015,10,10,457
2015-04-01 13:29:49.600,794,qshellarchos,200,OK,Thread Group 1-10,text,true,50046,10,10,731
2015-04-01 13:29:49.312,1083,qshellarchos,200,OK,Thread Group 1-7,text,true,50023,10,10,456
2015-04-01 13:29:49.616,796,qshellarchos,200,OK,Thread Group 1-1,text,true,49993,10,10,726
2015-04-01 13:29:49.798,1026,qshellarchos,200,OK,Thread Group 1-4,text,true,50002,10,10,573
2015-04-01 13:29:49.926,922,qshellarchos,200,OK,Thread Group 1-8,text,true,50009,10,10,459
2015-04-01 13:29:50.331,654,qshellarchos,200,OK,Thread Group 1-6,text,true,50010,10,10,496
2015-04-01 13:29:50.348,663,qshellarchos,200,OK,Thread Group 1-2,text,true,50023,10,10,480
2015-04-01 13:29:50.370,673,qshellarchos,200,OK,Thread Group 1-5,text,true,50054,10,10,468
2015-04-01 13:29:50.394,684,qshellarchos,200,OK,Thread Group 1-10,text,true,50003,10,10,458
2015-04-01 13:29:50.326,887,qshellarchos,200,OK,Thread Group 1-9,text,true,50017,10,10,501
2015-04-01 13:29:50.395,1092,qshellarchos,200,OK,Thread Group 1-7,text,true,50039,10,10,448
2015-04-01 13:29:50.370,1119,qshellarchos,200,OK,Thread Group 1-3,text,true,50041,10,10,470
2015-04-01 13:29:50.825,732,qshellarchos,200,OK,Thread Group 1-4,text,true,50000,10,10,637
2015-04-01 13:29:50.986,682,qshellarchos,200,OK,Thread Group 1-6,text,true,50017,10,10,506
2015-04-01 13:29:51.080,1041,qshellarchos,200,OK,Thread Group 1-10,text,true,50038,10,10,467
2015-04-01 13:29:51.044,1195,qshellarchos,200,OK,Thread Group 1-5,text,true,50002,10,10,489
2015-04-01 13:29:51.213,1068,qshellarchos,200,OK,Thread Group 1-9,text,true,50025,10,10,910
2015-04-01 13:29:51.490,1017,qshellarchos,200,OK,Thread Group 1-3,text,true,50000,10,10,645
2015-04-01 13:29:51.488,1034,qshellarchos,200,OK,Thread Group 1-7,text,true,50056,10,10,648
2015-04-01 13:29:51.669,907,qshellarchos,200,OK,Thread Group 1-6,text,true,50017,10,10,514
2015-04-01 13:29:50.412,2248,qshellarchos,200,OK,Thread Group 1-1,text,true,50003,10,10,1122
2015-04-01 13:29:51.012,1986,qshellarchos,200,OK,Thread Group 1-2,text,true,50032,10,10,494
2015-04-01 13:29:51.558,1441,qshellarchos,200,OK,Thread Group 1-4,text,true,50016,10,10,579
2015-04-01 13:29:50.849,2180,qshellarchos,200,OK,Thread Group 1-8,text,true,50002,10,10,640
2015-04-01 13:29:52.121,942,qshellarchos,200,OK,Thread Group 1-10,text,true,50009,10,10,456
2015-04-01 13:29:52.281,801,qshellarchos,200,OK,Thread Group 1-9,text,true,50017,10,10,714
2015-04-01 13:29:52.239,914,qshellarchos,200,OK,Thread Group 1-5,text,true,50010,10,10,755
2015-04-01 13:29:52.508,934,qshellarchos,200,OK,Thread Group 1-3,text,true,50033,10,10,525
2015-04-01 13:29:52.523,1041,qshellarchos,200,OK,Thread Group 1-7,text,true,50011,10,10,525
2015-04-01 13:29:52.660,1073,qshellarchos,200,OK,Thread Group 1-1,text,true,50016,10,10,461
2015-04-01 13:29:53.000,747,qshellarchos,200,OK,Thread Group 1-4,text,true,50019,10,10,565
2015-04-01 13:29:53.065,698,qshellarchos,200,OK,Thread Group 1-10,text,true,50048,10,10,514
2015-04-01 13:29:53.083,680,qshellarchos,200,OK,Thread Group 1-9,text,true,50031,10,10,500
2015-04-01 13:29:53.154,1133,qshellarchos,200,OK,Thread Group 1-5,text,true,50032,10,10,497
2015-04-01 13:29:52.577,1731,qshellarchos,200,OK,Thread Group 1-6,text,true,50002,10,10,1126
2015-04-01 13:29:52.999,1370,qshellarchos,200,OK,Thread Group 1-2,text,true,50009,10,10,564
2015-04-01 13:29:53.442,944,qshellarchos,200,OK,Thread Group 1-3,text,true,50002,10,10,448
2015-04-01 13:29:53.565,832,qshellarchos,200,OK,Thread Group 1-7,text,true,50022,10,10,720
2015-04-01 13:29:53.764,702,qshellarchos,200,OK,Thread Group 1-9,text,true,50033,10,10,568
2015-04-01 13:29:53.763,1146,qshellarchos,200,OK,Thread Group 1-10,text,true,50025,10,10,570
2015-04-01 13:29:53.029,1922,qshellarchos,200,OK,Thread Group 1-8,text,true,50025,10,10,539
2015-04-01 13:29:53.733,1241,qshellarchos,200,OK,Thread Group 1-1,text,true,50017,10,10,577
2015-04-01 13:29:53.748,1228,qshellarchos,200,OK,Thread Group 1-4,text,true,50003,10,10,579
2015-04-01 13:29:54.309,676,qshellarchos,200,OK,Thread Group 1-6,text,true,50010,10,10,603
2015-04-01 13:29:54.370,679,qshellarchos,200,OK,Thread Group 1-2,text,true,50024,10,10,559
2015-04-01 13:29:54.398,693,qshellarchos,200,OK,Thread Group 1-7,text,true,50033,10,10,535
2015-04-01 13:29:54.386,1321,qshellarchos,200,OK,Thread Group 1-3,text,true,50002,10,10,545
2015-04-01 13:29:54.910,1049,qshellarchos,200,OK,Thread Group 1-10,text,true,50032,10,10,614
2015-04-01 13:29:54.986,1033,qshellarchos,200,OK,Thread Group 1-6,text,true,50024,10,10,667
2015-04-01 13:29:55.091,939,qshellarchos,200,OK,Thread Group 1-7,text,true,49994,10,10,593
2015-04-01 13:29:54.288,1756,qshellarchos,200,OK,Thread Group 1-5,text,true,50009,10,10,1308
2015-04-01 13:29:55.050,995,qshellarchos,200,OK,Thread Group 1-2,text,true,50033,10,10,607
2015-04-01 13:29:54.977,1087,qshellarchos,200,OK,Thread Group 1-4,text,true,50011,10,10,617
2015-04-01 13:29:54.952,1112,qshellarchos,200,OK,Thread Group 1-8,text,true,50034,10,10,640
2015-04-01 13:29:54.975,1132,qshellarchos,200,OK,Thread Group 1-1,text,true,50032,10,10,620
2015-04-01 13:29:54.467,1780,qshellarchos,200,OK,Thread Group 1-9,text,true,50032,10,10,488
2015-04-01 13:29:55.708,920,qshellarchos,200,OK,Thread Group 1-3,text,true,50040,10,10,511
2015-04-01 13:29:55.960,691,qshellarchos,200,OK,Thread Group 1-10,text,true,50016,10,10,572
2015-04-01 13:29:56.019,668,qshellarchos,200,OK,Thread Group 1-6,text,true,50016,10,10,536
2015-04-01 13:29:56.033,698,qshellarchos,200,OK,Thread Group 1-7,text,true,49979,10,10,527
2015-04-01 13:29:56.046,1027,qshellarchos,200,OK,Thread Group 1-2,text,true,50019,10,10,526
2015-04-01 13:29:56.045,1116,qshellarchos,200,OK,Thread Group 1-5,text,true,50017,10,10,525
2015-04-01 13:29:56.065,1114,qshellarchos,200,OK,Thread Group 1-8,text,true,50009,10,10,518
2015-04-01 13:29:56.064,1160,qshellarchos,200,OK,Thread Group 1-4,text,true,50025,10,10,517
2015-04-01 13:29:56.652,809,qshellarchos,200,OK,Thread Group 1-10,text,true,50031,10,10,529
2015-04-01 13:29:56.248,1230,qshellarchos,200,OK,Thread Group 1-9,text,true,50023,10,10,458
2015-04-01 13:29:56.107,1388,qshellarchos,200,OK,Thread Group 1-1,text,true,50040,10,10,496
2015-04-01 13:29:56.731,777,qshellarchos,200,OK,Thread Group 1-7,text,true,50072,10,10,470
2015-04-01 13:29:56.629,929,qshellarchos,200,OK,Thread Group 1-3,text,true,50011,10,10,534
2015-04-01 13:29:56.688,908,qshellarchos,200,OK,Thread Group 1-6,text,true,50016,10,10,511
2015-04-01 13:29:57.162,991,qshellarchos,200,OK,Thread Group 1-5,text,true,50010,10,10,437
2015-04-01 13:29:57.180,986,qshellarchos,200,OK,Thread Group 1-8,text,true,50017,10,10,451
2015-04-01 13:29:57.225,942,qshellarchos,200,OK,Thread Group 1-4,text,true,49995,10,10,441
2015-04-01 13:29:57.462,747,qshellarchos,200,OK,Thread Group 1-10,text,true,49986,10,10,653
2015-04-01 13:29:57.075,1136,qshellarchos,200,OK,Thread Group 1-2,text,true,50002,10,10,484
2015-04-01 13:29:57.478,900,qshellarchos,200,OK,Thread Group 1-9,text,true,50040,10,10,638
2015-04-01 13:29:57.496,898,qshellarchos,200,OK,Thread Group 1-1,text,true,50033,10,10,641
2015-04-01 13:29:57.558,1165,qshellarchos,200,OK,Thread Group 1-3,text,true,50032,10,10,581
2015-04-01 13:29:57.598,1127,qshellarchos,200,OK,Thread Group 1-6,text,true,50009,10,10,553
2015-04-01 13:29:58.168,670,qshellarchos,200,OK,Thread Group 1-4,text,true,50002,10,10,558
2015-04-01 13:29:57.509,1774,qshellarchos,200,OK,Thread Group 1-7,text,true,50017,10,10,1250
2015-04-01 13:29:58.167,1118,qshellarchos,200,OK,Thread Group 1-8,text,true,50018,10,10,594
2015-04-01 13:29:58.211,1242,qshellarchos,200,OK,Thread Group 1-2,text,true,50024,10,10,553
2015-04-01 13:29:58.209,1247,qshellarchos,200,OK,Thread Group 1-10,text,true,50011,10,10,567
2015-04-01 13:29:58.379,1104,qshellarchos,200,OK,Thread Group 1-9,text,true,50011,10,10,445
2015-04-01 13:29:58.395,1347,qshellarchos,200,OK,Thread Group 1-1,text,true,50032,10,10,444
2015-04-01 13:29:58.839,922,qshellarchos,200,OK,Thread Group 1-4,text,true,50002,10,10,652
2015-04-01 13:29:58.154,1637,qshellarchos,200,OK,Thread Group 1-5,text,true,50033,10,10,1327
2015-04-01 13:29:58.724,1067,qshellarchos,200,OK,Thread Group 1-3,text,true,50018,10,10,731
2015-04-01 13:29:58.726,1067,qshellarchos,200,OK,Thread Group 1-6,text,true,50017,10,10,732
2015-04-01 13:29:59.286,1491,qshellarchos,200,OK,Thread Group 1-8,text,true,49979,10,10,502
2015-04-01 13:29:59.284,1528,qshellarchos,200,OK,Thread Group 1-7,text,true,50017,10,10,502
2015-04-01 13:29:59.455,1375,qshellarchos,200,OK,Thread Group 1-2,text,true,50010,10,10,450
2015-04-01 13:29:59.458,1373,qshellarchos,200,OK,Thread Group 1-10,text,true,50002,10,10,465
2015-04-01 13:29:59.485,1375,qshellarchos,200,OK,Thread Group 1-9,text,true,50015,10,10,450
2015-04-01 13:29:59.793,1159,qshellarchos,200,OK,Thread Group 1-3,text,true,50018,10,10,994
2015-04-01 13:29:59.793,1181,qshellarchos,200,OK,Thread Group 1-5,text,true,50016,10,10,994
2015-04-01 13:29:59.795,1181,qshellarchos,200,OK,Thread Group 1-6,text,true,50032,10,10,1007
2015-04-01 13:29:59.744,1233,qshellarchos,200,OK,Thread Group 1-1,text,true,50010,10,10,1031
2015-04-01 13:29:59.763,1227,qshellarchos,200,OK,Thread Group 1-4,text,true,49987,10,10,1020
2015-04-01 13:30:00.832,742,qshellarchos,200,OK,Thread Group 1-10,text,true,50024,10,10,638
2015-04-01 13:30:00.782,1158,qshellarchos,200,OK,Thread Group 1-8,text,true,49993,10,10,663
2015-04-01 13:30:00.813,1147,qshellarchos,200,OK,Thread Group 1-7,text,true,50034,10,10,634
2015-04-01 13:30:00.831,1155,qshellarchos,200,OK,Thread Group 1-2,text,true,50035,10,10,621
2015-04-01 13:30:00.952,1036,qshellarchos,200,OK,Thread Group 1-3,text,true,50016,10,10,523
2015-04-01 13:30:00.861,1128,qshellarchos,200,OK,Thread Group 1-9,text,true,50010,10,10,613
2015-04-01 13:30:00.977,1055,qshellarchos,200,OK,Thread Group 1-6,text,true,50029,10,10,548
2015-04-01 13:30:00.990,1053,qshellarchos,200,OK,Thread Group 1-4,text,true,50037,10,10,501
2015-04-01 13:30:00.975,1081,qshellarchos,200,OK,Thread Group 1-5,text,true,50017,10,10,512
2015-04-01 13:30:00.977,1513,qshellarchos,200,OK,Thread Group 1-1,text,true,50009,10,10,526
2015-04-01 13:30:01.574,917,qshellarchos,200,OK,Thread Group 1-10,text,true,50007,10,10,472
2015-04-01 13:30:01.941,710,qshellarchos,200,OK,Thread Group 1-8,text,true,50011,10,10,551
2015-04-01 13:30:01.941,690,qshellarchos,200,OK,Thread Group 1-7,text,true,49995,10,10,552
2015-04-01 13:30:01.987,1095,qshellarchos,200,OK,Thread Group 1-2,text,true,50009,10,10,531
2015-04-01 13:30:01.989,1093,qshellarchos,200,OK,Thread Group 1-3,text,true,50031,10,10,535
2015-04-01 13:30:01.990,1093,qshellarchos,200,OK,Thread Group 1-9,text,true,50040,10,10,537
2015-04-01 13:30:02.032,1068,qshellarchos,200,OK,Thread Group 1-6,text,true,50025,10,10,519
2015-04-01 13:30:02.057,1165,qshellarchos,200,OK,Thread Group 1-5,text,true,50033,10,10,497
2015-04-01 13:30:02.492,731,qshellarchos,200,OK,Thread Group 1-10,text,true,49999,10,10,599
2015-04-01 13:30:02.044,1180,qshellarchos,200,OK,Thread Group 1-4,text,true,50002,10,10,503
2015-04-01 13:30:02.652,689,qshellarchos,200,OK,Thread Group 1-8,text,true,50017,10,10,462
2015-04-01 13:30:02.653,690,qshellarchos,200,OK,Thread Group 1-7,text,true,50034,10,10,463
2015-04-01 13:30:02.491,896,qshellarchos,200,OK,Thread Group 1-1,text,true,49994,10,10,593
2015-04-01 13:30:03.101,751,qshellarchos,200,OK,Thread Group 1-6,text,true,50048,10,10,519
2015-04-01 13:30:03.224,772,qshellarchos,200,OK,Thread Group 1-10,text,true,50025,10,10,533
2015-04-01 13:30:03.224,772,qshellarchos,200,OK,Thread Group 1-4,text,true,49979,10,10,532
2015-04-01 13:30:03.082,1057,qshellarchos,200,OK,Thread Group 1-2,text,true,50010,10,10,515
2015-04-01 13:30:03.083,1057,qshellarchos,200,OK,Thread Group 1-3,text,true,50025,10,10,517
2015-04-01 13:30:03.222,959,qshellarchos,200,OK,Thread Group 1-5,text,true,50023,10,10,533
2015-04-01 13:30:03.344,846,qshellarchos,200,OK,Thread Group 1-7,text,true,50055,10,10,509
2015-04-01 13:30:03.388,804,qshellarchos,200,OK,Thread Group 1-1,text,true,50033,10,10,492
2015-04-01 13:30:03.083,1287,qshellarchos,200,OK,Thread Group 1-9,text,true,50016,10,10,519
2015-04-01 13:30:03.342,1029,qshellarchos,200,OK,Thread Group 1-8,text,true,50017,10,10,513
2015-04-01 13:30:03.853,1025,qshellarchos,200,OK,Thread Group 1-6,text,true,50009,10,10,507
2015-04-01 13:30:04.192,749,qshellarchos,200,OK,Thread Group 1-1,text,true,50033,10,10,644
2015-04-01 13:30:04.139,803,qshellarchos,200,OK,Thread Group 1-2,text,true,50040,10,10,680
2015-04-01 13:30:03.997,960,qshellarchos,200,OK,Thread Group 1-4,text,true,50046,10,10,460
2015-04-01 13:30:04.191,1117,qshellarchos,200,OK,Thread Group 1-7,text,true,50002,10,10,640
2015-04-01 13:30:04.184,1125,qshellarchos,200,OK,Thread Group 1-5,text,true,50011,10,10,651
2015-04-01 13:30:04.372,948,qshellarchos,200,OK,Thread Group 1-9,text,true,50032,10,10,472
2015-04-01 13:30:04.372,950,qshellarchos,200,OK,Thread Group 1-8,text,true,49987,10,10,473
2015-04-01 13:30:03.997,1552,qshellarchos,200,OK,Thread Group 1-10,text,true,50018,10,10,1286
2015-04-01 13:30:04.880,699,qshellarchos,200,OK,Thread Group 1-6,text,true,50025,10,10,456
2015-04-01 13:30:04.140,1724,qshellarchos,200,OK,Thread Group 1-3,text,true,50017,10,10,1167
2015-04-01 13:30:04.943,945,qshellarchos,200,OK,Thread Group 1-1,text,true,50020,10,10,439
2015-04-01 13:30:04.944,945,qshellarchos,200,OK,Thread Group 1-2,text,true,49994,10,10,482
2015-04-01 13:30:04.959,1003,qshellarchos,200,OK,Thread Group 1-4,text,true,50025,10,10,487
2015-04-01 13:30:05.310,681,qshellarchos,200,OK,Thread Group 1-7,text,true,49995,10,10,556
2015-04-01 13:30:05.322,729,qshellarchos,200,OK,Thread Group 1-8,text,true,50054,10,10,559
2015-04-01 13:30:05.310,1003,qshellarchos,200,OK,Thread Group 1-5,text,true,50011,10,10,558
2015-04-01 13:30:05.320,1030,qshellarchos,200,OK,Thread Group 1-9,text,true,50010,10,10,559
2015-04-01 13:30:05.579,893,qshellarchos,200,OK,Thread Group 1-6,text,true,50025,10,10,473
2015-04-01 13:30:05.550,928,qshellarchos,200,OK,Thread Group 1-10,text,true,50032,10,10,484
2015-04-01 13:30:05.889,709,qshellarchos,200,OK,Thread Group 1-2,text,true,50034,10,10,474
2015-04-01 13:30:05.888,776,qshellarchos,200,OK,Thread Group 1-1,text,true,50032,10,10,499
2015-04-01 13:30:05.962,711,qshellarchos,200,OK,Thread Group 1-4,text,true,50017,10,10,488
2015-04-01 13:30:05.866,1090,qshellarchos,200,OK,Thread Group 1-3,text,true,50008,10,10,483
2015-04-01 13:30:05.991,981,qshellarchos,200,OK,Thread Group 1-7,text,true,50025,10,10,462
2015-04-01 13:30:06.052,928,qshellarchos,200,OK,Thread Group 1-8,text,true,50034,10,10,437
2015-04-01 13:30:06.473,689,qshellarchos,200,OK,Thread Group 1-6,text,true,50016,10,10,491
2015-04-01 13:30:06.479,707,qshellarchos,200,OK,Thread Group 1-10,text,true,49987,10,10,491
2015-04-01 13:30:06.314,953,qshellarchos,200,OK,Thread Group 1-5,text,true,49993,10,10,647
2015-04-01 13:30:06.350,918,qshellarchos,200,OK,Thread Group 1-9,text,true,49986,10,10,612
2015-04-01 13:30:06.598,902,qshellarchos,200,OK,Thread Group 1-2,text,true,50026,10,10,454
2015-04-01 13:30:06.673,835,qshellarchos,200,OK,Thread Group 1-4,text,true,49999,10,10,434
2015-04-01 13:30:06.665,854,qshellarchos,200,OK,Thread Group 1-1,text,true,50017,10,10,454
2015-04-01 13:30:06.957,674,qshellarchos,200,OK,Thread Group 1-3,text,true,50045,10,10,536
2015-04-01 13:30:06.973,690,qshellarchos,200,OK,Thread Group 1-7,text,true,50050,10,10,521
2015-04-01 13:30:06.981,689,qshellarchos,200,OK,Thread Group 1-8,text,true,50033,10,10,515
2015-04-01 13:30:07.186,870,qshellarchos,200,OK,Thread Group 1-10,text,true,50040,10,10,485
2015-04-01 13:30:07.162,975,qshellarchos,200,OK,Thread Group 1-6,text,true,50017,10,10,434
2015-04-01 13:30:07.509,686,qshellarchos,200,OK,Thread Group 1-4,text,true,50032,10,10,570
2015-04-01 13:30:07.520,726,qshellarchos,200,OK,Thread Group 1-1,text,true,50010,10,10,562
2015-04-01 13:30:07.269,1343,qshellarchos,200,OK,Thread Group 1-9,text,true,49986,10,10,772
2015-04-01 13:30:07.267,1347,qshellarchos,200,OK,Thread Group 1-5,text,true,50040,10,10,779
2015-04-01 13:30:07.501,1139,qshellarchos,200,OK,Thread Group 1-2,text,true,50057,10,10,558
2015-04-01 13:30:07.632,1017,qshellarchos,200,OK,Thread Group 1-3,text,true,49986,10,10,461
2015-04-01 13:30:07.663,994,qshellarchos,200,OK,Thread Group 1-7,text,true,50017,10,10,473
2015-04-01 13:30:07.670,987,qshellarchos,200,OK,Thread Group 1-8,text,true,50010,10,10,466
